calc label enthalpy
e2ts_E_A_E_D_C_B_e2ts_E_C_E_D_C_B e2ts_E_A_E_D_C_B_e2ts_E_C_E_D_C_B -2993.21964877
e2ts_D_B_E_E_A_A_e2ts_D_B_E_B_A_A e2ts_D_B_E_E_A_A_e2ts_D_B_E_B_A_A -493.72125472
e2ts_A_A_D_D_B_A_e2ts_B_A_D_D_B_A e2ts_A_A_D_D_B_A_e2ts_B_A_D_D_B_A -1041.87202017
e2ts_A_E_E_E_A_D_e2ts_A_E_E_E_A_B e2ts_A_E_E_E_A_D_e2ts_A_E_E_E_A_B -443.95330960
e2ts_A_C_C_D_C_C_e2ts_A_C_C_D_A_C e2ts_A_C_C_D_C_C_e2ts_A_C_C_D_A_C -861.65157608
e2ts_C_B_A_D_B_B_e2ts_C_B_A_E_B_B e2ts_C_B_A_D_B_B_e2ts_C_B_A_E_B_B -989.77819279
e2ts_D_E_A_D_C_B_e2ts_D_E_C_D_C_B e2ts_D_E_A_D_C_B_e2ts_D_E_C_D_C_B -2977.20782792
e2ts_B_E_E_D_B_A_e2ts_B_E_E_D_C_A e2ts_B_E_E_D_B_A_e2ts_B_E_E_D_C_A -3006.11206685
e2ts_E_C_A_C_A_A_e2ts_E_C_B_C_A_A e2ts_E_C_A_C_A_A_e2ts_E_C_B_C_A_A -622.69902572
e2ts_C_E_D_A_C_B_e2ts_B_E_D_A_C_B e2ts_C_E_D_A_C_B_e2ts_B_E_D_A_C_B -3050.09769851
e2ts_C_B_D_E_A_A_e2ts_C_B_D_C_A_A e2ts_C_B_D_E_A_A_e2ts_C_B_D_C_A_A -606.61690070
e2ts_E_E_A_A_C_B_e2ts_E_E_A_A_A_B e2ts_E_E_A_A_C_B_e2ts_E_E_A_A_A_B -388.77142857
e2ts_E_B_D_E_B_C_e2ts_D_B_D_E_B_C e2ts_E_B_D_E_B_C_e2ts_D_B_D_E_B_C -1336.09022458
e2ts_E_C_B_A_C_A_e2ts_E_C_B_D_C_A e2ts_E_C_B_A_C_A_e2ts_E_C_B_D_C_A -3042.99805963
e2ts_E_D_A_E_C_B_e2ts_E_E_A_E_C_B e2ts_E_D_A_E_C_B_e2ts_E_E_A_E_C_B -2917.22229207
e2ts_C_E_D_A_B_C_e2ts_C_B_D_A_B_C e2ts_C_E_D_A_B_C_e2ts_C_B_D_A_B_C -1333.78070549
e2ts_D_A_D_E_C_C_e2ts_D_B_D_E_C_C e2ts_D_A_D_E_C_C_e2ts_D_B_D_E_C_C -3449.29424423
e2ts_B_C_D_A_B_B_e2ts_B_C_D_D_B_B e2ts_B_C_D_A_B_B_e2ts_B_C_D_D_B_B -1012.91477071
e2ts_A_B_E_E_C_A_e2ts_E_B_E_E_C_A e2ts_A_B_E_E_C_A_e2ts_E_B_E_E_C_A -3022.15986470
e2ts_E_B_B_E_A_A_e2ts_D_B_B_E_A_A e2ts_E_B_B_E_A_A_e2ts_D_B_B_E_A_A -681.85718976
e2ts_C_C_D_A_B_A_e2ts_C_C_A_A_B_A e2ts_C_C_D_A_B_A_e2ts_C_C_A_A_B_A -723.28565831
e2ts_E_C_C_D_A_B_e2ts_E_C_C_A_A_B e2ts_E_C_C_D_A_B_e2ts_E_C_C_A_A_B -517.72237323
e2ts_A_C_E_E_A_D_e2ts_A_C_C_E_A_D e2ts_A_C_E_E_A_D_e2ts_A_C_C_E_A_D -2954.05485875
e2ts_C_C_D_B_A_A_e2ts_C_C_D_B_C_A e2ts_C_C_D_B_A_A_e2ts_C_C_D_B_C_A -3079.84302469
e2ts_A_B_D_E_B_C_e2ts_A_E_D_E_B_C e2ts_A_B_D_E_B_C_e2ts_A_E_D_E_B_C -1147.98042008
e2ts_A_B_A_E_B_B_e2ts_A_B_B_E_B_B e2ts_A_B_A_E_B_B_e2ts_A_B_B_E_B_B -1101.88037838
e2ts_D_C_E_C_C_C_e2ts_D_C_B_C_C_C e2ts_D_C_E_C_C_C_e2ts_D_C_B_C_C_C -3539.07503756
e2ts_C_B_C_E_B_A_e2ts_C_B_C_E_A_A e2ts_C_B_C_E_B_A_e2ts_C_B_C_E_A_A -622.66663689
e2ts_E_D_E_D_B_B_e2ts_E_E_E_D_B_B e2ts_E_D_E_D_B_B_e2ts_E_E_E_D_B_B -843.20210984
e2ts_A_E_A_A_C_A_e2ts_A_E_B_A_C_A e2ts_A_E_A_A_C_A_e2ts_A_E_B_A_C_A -3132.75880817
e2ts_E_D_A_E_C_A_e2ts_E_D_B_E_C_A e2ts_E_D_A_E_C_A_e2ts_E_D_B_E_C_A -3006.12803403
e2ts_C_A_E_D_B_B_e2ts_C_B_E_D_B_B e2ts_C_A_E_D_B_B_e2ts_C_B_E_D_B_B -1028.95734450
e2ts_B_A_A_A_B_A_e2ts_B_A_B_A_B_A e2ts_B_A_A_A_B_A_e2ts_B_A_B_A_B_A -782.46706509
e2ts_D_C_E_D_B_D_e2ts_D_B_E_D_B_D e2ts_D_C_E_D_B_D_e2ts_D_B_E_D_B_D -3449.29418460
e2ts_A_D_E_E_C_B_e2ts_A_D_C_E_C_B e2ts_A_D_E_E_C_B_e2ts_A_D_C_E_C_B -2994.85998545
e2ts_E_D_A_E_B_D_e2ts_E_D_E_E_B_D e2ts_E_D_A_E_B_D_e2ts_E_D_E_E_B_D -3316.40983101
e2ts_D_A_E_E_C_A_e2ts_D_A_E_E_C_D e2ts_D_A_E_E_C_A_e2ts_D_A_E_E_C_D -5374.37707319
e2ts_C_B_A_E_C_C_e2ts_B_B_A_E_C_C e2ts_C_B_A_E_C_C_e2ts_B_B_A_E_C_C -3575.08697950
e2ts_C_E_A_D_B_C_e2ts_C_E_B_D_B_C e2ts_C_E_A_D_B_C_e2ts_C_E_B_D_B_C -1389.02637199
e2ts_D_D_E_D_A_D_e2ts_D_D_E_A_A_D e2ts_D_D_E_D_A_D_e2ts_D_D_E_A_A_D -2885.06793686
e2ts_E_D_D_E_B_A_e2ts_E_E_D_E_B_A e2ts_E_D_D_E_B_A_e2ts_E_E_D_E_B_A -743.98579382
e2ts_E_E_A_B_A_A_e2ts_E_E_A_B_B_A e2ts_E_E_A_B_A_A_e2ts_E_E_A_B_B_A -853.75748516
e2ts_A_E_E_B_A_A_e2ts_A_E_E_B_B_A e2ts_A_E_E_B_A_A_e2ts_A_E_E_B_B_A -853.75349357
e2ts_D_E_A_E_B_B_e2ts_D_E_A_E_C_B e2ts_D_E_A_E_B_B_e2ts_D_E_A_E_C_B -2901.13245330
e2ts_C_A_C_D_C_A_e2ts_D_A_C_D_C_A e2ts_C_A_C_D_C_A_e2ts_D_A_C_D_C_A -2822.77812949
e2ts_B_A_D_A_A_A_e2ts_B_A_D_A_A_B e2ts_B_A_D_A_A_A_e2ts_B_A_D_A_A_B -521.64175348
e2ts_E_B_D_C_C_A_e2ts_E_E_D_C_C_A e2ts_E_B_D_C_C_A_e2ts_E_E_D_C_C_A -2894.05387119
e2ts_E_C_E_D_A_B_e2ts_E_C_E_B_A_B e2ts_E_C_E_D_A_B_e2ts_E_C_E_B_A_B -685.01243724
e2ts_A_B_A_E_B_B_e2ts_C_B_A_E_B_B e2ts_A_B_A_E_B_B_e2ts_C_B_A_E_B_B -989.77821956
e2ts_D_A_C_E_A_A_e2ts_D_A_C_E_B_A e2ts_D_A_C_E_A_A_e2ts_D_A_C_E_B_A -725.62668901
e2ts_E_C_C_D_A_B_e2ts_C_C_C_D_A_B e2ts_E_C_C_D_A_B_e2ts_C_C_C_D_A_B -593.74404943
e2ts_A_C_D_D_A_A_e2ts_A_C_C_D_A_A e2ts_A_C_D_D_A_A_e2ts_A_C_C_D_A_A -514.53214046
e2ts_C_C_A_C_C_C_e2ts_C_C_D_C_C_C e2ts_C_C_A_C_C_C_e2ts_C_C_D_C_C_C -3427.00222262
e2ts_A_B_A_A_C_B_e2ts_B_B_A_A_C_B e2ts_A_B_A_A_C_B_e2ts_B_B_A_A_C_B -3159.83175199
e2ts_B_C_E_A_B_C_e2ts_B_C_E_B_B_C e2ts_B_C_E_A_B_C_e2ts_B_C_E_B_B_C -1553.98653353
e2ts_B_E_D_C_B_B_e2ts_B_E_A_C_B_B e2ts_B_E_D_C_B_B_e2ts_B_E_A_C_B_B -989.81828963
e2ts_E_C_D_D_A_D_e2ts_C_C_D_D_A_D e2ts_E_C_D_D_A_D_e2ts_C_C_D_D_A_D -3014.03034427
e2ts_C_E_E_D_C_B_e2ts_C_E_E_C_C_B e2ts_C_E_E_D_C_B_e2ts_C_E_E_C_C_B -3046.14994389
e2ts_A_C_E_E_C_D_e2ts_D_C_E_E_C_D e2ts_A_C_E_E_C_D_e2ts_D_C_E_E_C_D -5466.46739263
e2ts_E_C_C_E_C_C_e2ts_E_C_C_E_C_A e2ts_E_C_C_E_C_C_e2ts_E_C_C_E_C_A -2946.96328004
e2ts_C_A_E_C_C_A_e2ts_C_A_E_C_A_A e2ts_C_A_E_C_C_A_e2ts_C_A_E_C_A_A -418.51241682
e2ts_C_B_D_E_B_B_e2ts_C_B_D_E_B_C e2ts_C_B_D_E_B_B_e2ts_C_B_D_E_B_C -1388.99489305
e2ts_C_C_E_B_A_A_e2ts_C_C_E_C_A_A e2ts_C_C_E_B_A_A_e2ts_C_C_E_C_A_A -510.57323920
e2ts_E_D_C_E_B_A_e2ts_E_E_C_E_B_A e2ts_E_D_C_E_B_A_e2ts_E_E_C_E_B_A -796.89462531
e2ts_D_B_E_E_B_D_e2ts_D_B_E_E_C_D e2ts_D_B_E_E_B_D_e2ts_D_B_E_E_C_D -5578.53970077
e2ts_E_C_E_E_A_B_e2ts_C_C_E_E_A_B e2ts_E_C_E_E_A_B_e2ts_C_C_E_E_A_B -572.89041326
e2ts_C_A_C_C_A_D_e2ts_B_A_C_C_A_D e2ts_C_A_C_C_A_D_e2ts_B_A_C_C_A_D -3139.81480261
e2ts_A_E_A_E_A_C_e2ts_E_E_A_E_A_C e2ts_A_E_A_E_A_C_e2ts_E_E_A_E_A_C -803.98487389
e2ts_C_A_C_C_A_A_e2ts_C_A_E_C_A_A e2ts_C_A_C_C_A_A_e2ts_C_A_E_C_A_A -418.51238859
e2ts_D_E_E_D_B_A_e2ts_D_E_E_B_B_A e2ts_D_E_E_D_B_A_e2ts_D_E_E_B_B_A -892.93099621
e2ts_D_B_A_E_C_B_e2ts_D_B_A_C_C_B e2ts_D_B_A_E_C_B_e2ts_D_B_A_C_C_B -3086.97397749
e2ts_A_A_E_D_B_D_e2ts_A_B_E_D_B_D e2ts_A_A_E_D_B_D_e2ts_A_B_E_D_B_D -3410.11394956
e2ts_A_A_E_E_C_B_e2ts_A_A_C_E_C_B e2ts_A_A_E_E_C_B_e2ts_A_A_C_E_C_B -2898.84015514
e2ts_C_E_E_B_B_B_e2ts_C_E_A_B_B_B e2ts_C_E_E_B_B_B_e2ts_C_E_A_B_B_B -989.81391618
e2ts_D_B_D_A_C_B_e2ts_D_B_D_D_C_B e2ts_D_B_D_A_C_B_e2ts_D_B_D_D_C_B -3073.21678757
e2ts_C_E_D_D_C_B_e2ts_C_E_D_B_C_B e2ts_C_E_D_D_C_B_e2ts_C_E_D_B_C_B -3142.18682434
e2ts_D_B_E_D_B_B_e2ts_D_B_E_D_B_C e2ts_D_B_E_D_B_B_e2ts_D_B_E_D_B_C -1336.09241266
e2ts_D_D_A_C_B_B_e2ts_D_D_E_C_B_B e2ts_D_D_A_C_B_B_e2ts_D_D_E_C_B_B -864.00571188
e2ts_E_C_D_E_B_A_e2ts_E_E_D_E_B_A e2ts_E_C_D_E_B_A_e2ts_E_E_D_E_B_A -743.98574757
e2ts_D_C_E_D_C_C_e2ts_B_C_E_D_C_C e2ts_D_C_E_D_C_C_e2ts_B_C_E_D_C_C -3502.20083524
e2ts_C_B_C_C_A_A_e2ts_C_B_C_E_A_A e2ts_C_B_C_C_A_A_e2ts_C_B_C_E_A_A -622.66662651
e2ts_E_A_D_C_B_A_e2ts_D_A_D_C_B_A e2ts_E_A_D_C_B_A_e2ts_D_A_D_C_B_A -709.58602782
e2ts_B_A_D_D_C_C_e2ts_B_D_D_D_C_C e2ts_B_A_D_D_C_C_e2ts_B_D_D_D_C_C -3433.25873153
e2ts_E_E_B_A_C_A_e2ts_E_D_B_A_C_A e2ts_E_E_B_A_C_A_e2ts_E_D_B_A_C_A -2950.91520772
e2ts_A_B_A_E_A_D_e2ts_A_B_A_C_A_D e2ts_A_B_A_E_A_D_e2ts_A_B_A_C_A_D -3047.74300995
e2ts_B_B_A_E_C_A_e2ts_B_B_D_E_C_A e2ts_B_B_A_E_C_A_e2ts_B_B_D_E_C_A -3155.03774653
e2ts_C_E_A_D_A_C_e2ts_C_E_A_C_A_C e2ts_C_E_A_D_A_C_e2ts_C_E_A_C_A_C -877.72318416
e2ts_D_E_D_A_C_B_e2ts_B_E_D_A_C_B e2ts_D_E_D_A_C_B_e2ts_B_E_D_A_C_B -3050.09772022
e2ts_E_A_D_C_B_B_e2ts_E_C_D_C_B_B e2ts_E_A_D_C_B_B_e2ts_E_C_D_C_B_B -916.91497547
e2ts_B_A_A_C_B_B_e2ts_B_A_A_C_A_B e2ts_B_A_A_C_B_B_e2ts_B_A_A_C_A_B -574.57350300
e2ts_A_B_D_D_C_C_e2ts_C_B_D_D_C_C e2ts_A_B_D_D_C_C_e2ts_C_B_D_D_C_C -3486.16433149
e2ts_E_D_D_C_C_A_e2ts_C_D_D_C_C_A e2ts_E_D_D_C_C_A_e2ts_C_D_D_C_C_A -2914.86662938
e2ts_C_E_E_A_B_B-e2ts_C_E_C_A_B_B e2ts_C_E_C_A_B_B -877.73883101
e2ts_D_A_D_D_C_C e2ts_D_A_D_D_C_C -2769.86021815
e2ts_E_C_C_A_C_C-e2ts_E_C_D_A_C_C e2ts_E_C_D_A_C_C -3298.05662956
e2ts_E_A_D_D_A_A-e2ts_E_B_D_D_A_A e2ts_E_B_D_D_A_A -516.85396724
e2ts_C_B_E_A_C_A-e2ts_C_B_E_D_C_A e2ts_C_B_E_D_C_A -3042.96434316
e2ts_E_D_C_D_B_C e2ts_E_D_C_D_B_C -764.81513569
e2ts_D_B_D_A_B_B e2ts_D_B_D_A_B_B -920.84223425
e2ts_C_D_A_E_B_A-e2ts_C_D_E_E_B_A e2ts_C_D_E_E_B_A -780.82839871
e2ts_C_D_D_A_C_B e2ts_C_D_D_A_C_B -2921.96455716
e2ts_A_D_D_E_B_A-e2ts_E_D_D_E_B_A e2ts_E_D_D_E_B_A -727.92276055
e2ts_D_A_A_E_C_C-e2ts_D_D_A_E_C_C e2ts_D_D_A_E_C_C -3245.13188895
e2ts_C_A_D_D_C_C-e2ts_D_A_D_D_C_C e2ts_D_A_D_D_C_C -3229.09440017
e2ts_C_A_D_A_C_B-e2ts_C_B_D_A_C_B e2ts_C_B_D_A_C_B -3086.93626909
e2ts_D_B_A_E_C_A-e2ts_D_B_E_E_C_A e2ts_D_B_E_E_C_A -3006.10527844
e2ts_A_B_D_E_C_B-e2ts_D_B_D_E_C_B e2ts_D_B_D_E_C_B -3089.25715149
e2ts_E_C_D_E_A_A-e2ts_E_B_D_E_A_A e2ts_E_B_D_E_A_A -532.89308844
e2ts_A_D_E_D_B_D-e2ts_D_D_E_D_B_D e2ts_D_D_E_D_B_D -3284.31166056
e2ts_E_B_D_E_B_A-e2ts_E_D_D_E_B_A e2ts_E_D_D_E_B_A -727.92279811
e2ts_E_C_D_D_A_A-e2ts_E_B_D_D_A_A e2ts_E_B_D_D_A_A -516.85402223
e2ts_C_D_D_D_A_C e2ts_C_D_D_D_A_C -388.72462196
e2ts_A_B_E_E_C_A-e2ts_C_B_E_E_C_A e2ts_C_B_E_E_C_A -3059.00813988
e2ts_A_C_A_D_C_B-e2ts_C_C_A_D_C_B e2ts_C_C_A_D_C_B -2974.86034339
e2ts_A_C_A_E_C_C-e2ts_A_C_C_E_C_C e2ts_A_C_C_E_C_C -3350.95648219
e2ts_A_C_D_D_C_B-e2ts_D_C_D_D_C_B e2ts_D_C_D_D_C_B -2961.14273940
e2ts_C_D_D_D_C_B e2ts_C_D_D_D_C_B -2961.14275178
e2ts_C_D_E_D_C_B e2ts_C_D_E_D_C_B -2977.18290721
e2ts_A_D_E_D_B_D-e2ts_C_D_E_D_B_D e2ts_C_D_E_D_B_D -3337.22268170
e2ts_A_D_E_D_C_B-e2ts_B_D_E_D_C_B e2ts_B_D_E_D_C_B -3089.25690583
e2ts_A_D_E_D_C_B-e2ts_C_D_E_D_C_B e2ts_C_D_E_D_C_B -2977.18287045
e2ts_A_E_B_A_B_A-e2ts_B_E_B_A_B_A e2ts_B_E_B_A_B_A -1002.70415259
e2ts_D_D_D_E_A_D e2ts_D_D_D_E_A_D -351.84622430
e2ts_E_C_B_A_B_C e2ts_E_C_B_A_B_C -989.81392145
e2ts_E_D_D_A_C_D e2ts_E_D_D_A_C_D -2885.09591134
e2ts_C_A_D_D_A_B-e2ts_C_C_D_D_A_B e2ts_C_C_D_D_A_B -540.81725944
e2ts_C_B_C_A_B_A-e2ts_C_B_C_B_B_A e2ts_C_B_C_B_B_A -1131.63492898
e2ts_C_C_A_D_B_C-e2ts_C_C_D_D_B_C e2ts_C_C_D_D_B_C -1260.88729029
e2ts_C_D_D_E_A_A-e2ts_B_D_D_E_A_A e2ts_B_D_D_E_A_A -516.84715705
e2ts_D_B_D_A_A_D-e2ts_D_B_D_E_A_D e2ts_D_B_D_E_A_D -516.84747311
e2ts_D_B_E_E_B_C-e2ts_C_B_E_E_B_C e2ts_C_B_E_E_B_C -1405.03419067
e2ts_D_C_E_D_B_B-e2ts_D_C_C_D_B_B e2ts_D_C_C_D_B_B -900.87173853
e2ts_D_D_E_A_C_C-e2ts_D_D_E_B_C_C e2ts_D_D_E_B_C_C -3449.30241574
e2ts_D_E_A_C_C_A-e2ts_D_E_D_C_C_A e2ts_D_E_D_C_C_A -2878.01170607
e2ts_E_A_D_C_C_B-e2ts_E_C_D_C_C_B e2ts_E_C_D_C_C_B -3030.11218369
e2ts_E_B_A_C_C_A-e2ts_E_B_A_B_C_A e2ts_E_B_A_B_C_A -3115.90457591
e2ts_E_C_A_C_A_B-e2ts_D_C_A_C_A_B e2ts_D_C_A_C_A_B -501.67764125
e2ts_E_C_D_E_B_A-e2ts_E_C_D_C_B_A e2ts_E_C_D_C_B_A -817.71527221
e2ts_E_C_D_E_C_B-e2ts_E_C_C_E_C_B e2ts_E_C_C_E_C_B -3046.14779961
e2ts_E_C_E_D_A_A-e2ts_C_C_E_D_A_A e2ts_C_C_E_D_A_A -457.66569482
e2ts_E_D_D_A_C_B-e2ts_E_D_C_A_C_B e2ts_E_D_C_A_C_B -2938.03333225
e2ts_E_D_E_D_B_C-e2ts_E_D_B_D_B_C e2ts_E_D_B_D_B_C -876.89015238
e2ts_D_C_D_E_B_A_e2ts_B_C_D_E_B_A e2ts_D_C_D_E_B_A_e2ts_B_C_D_E_B_A -929.76813177
e2ts_D_A_D_D_C_D_e2ts_D_A_D_D_A_D e2ts_D_A_D_D_C_D_e2ts_D_A_D_D_A_D -2869.01858448
e2ts_D_C_E_E_C_C_e2ts_D_C_E_E_C_A e2ts_D_C_E_E_C_C_e2ts_D_C_E_E_C_A -2894.02836715
e2ts_B_A_D_D_A_A_e2ts_B_A_D_C_A_A e2ts_B_A_D_D_A_A_e2ts_B_A_D_C_A_A -477.68990583
e2ts_D_C_E_D_C_C_e2ts_D_B_E_D_C_C e2ts_D_C_E_D_C_C_e2ts_D_B_E_D_C_C -3449.29886468
e2ts_A_D_A_C_B_B_e2ts_A_C_A_C_B_B e2ts_A_D_A_C_B_B_e2ts_A_C_A_C_B_B -822.49407369
e2ts_B_A_A_E_A_A_e2ts_B_A_A_E_A_D e2ts_B_A_A_E_A_A_e2ts_B_A_A_E_A_D -3010.89070781
e2ts_D_D_D_E_C_C_e2ts_D_B_D_E_C_C e2ts_D_D_D_E_C_C_e2ts_D_B_D_E_C_C -3449.29669154
e2ts_C_E_E_A_A_A_e2ts_C_E_E_C_A_A e2ts_C_E_E_A_A_A_e2ts_C_E_E_C_A_A -473.73806645
e2ts_C_E_C_E_C_B_e2ts_E_E_C_E_C_B e2ts_C_E_C_E_C_B_e2ts_E_E_C_E_C_B -3009.28802782
e2ts_E_E_D_C_A_A_e2ts_E_A_D_C_A_A e2ts_E_E_D_C_A_A_e2ts_E_A_D_C_A_A -365.61512328
e2ts_B_E_A_D_B_C_e2ts_B_E_A_D_C_C e2ts_B_E_A_D_B_C_e2ts_B_E_A_D_C_C -3410.13277464
e2ts_A_D_E_E_C_C_e2ts_A_E_E_E_C_C e2ts_A_D_E_E_C_C_e2ts_A_E_E_E_C_C -3277.23226745
e2ts_A_C_E_D_C_B_e2ts_E_C_E_D_C_B e2ts_A_C_E_D_C_B_e2ts_E_C_E_D_C_B -2993.22288672
e2ts_D_D_A_E_A_C_e2ts_D_D_A_C_A_C e2ts_D_D_A_E_A_C_e2ts_D_D_A_C_A_C -808.74978406
e2ts_E_B_D_E_A_A_e2ts_E_B_C_E_A_A e2ts_E_B_D_E_A_A_e2ts_E_B_C_E_A_A -585.82539306
e2ts_E_C_E_A_C_A_e2ts_E_D_E_A_C_A e2ts_E_C_E_A_C_A_e2ts_E_D_E_A_C_A -2801.95992992
e2ts_B_A_A_A_C_C_e2ts_B_A_C_A_C_C e2ts_B_A_A_A_C_C_e2ts_B_A_C_A_C_C -3350.94464893
e2ts_B_E_A_D_C_A_e2ts_B_E_E_D_C_A e2ts_B_E_A_D_C_A_e2ts_B_E_E_D_C_A -3006.13694859
e2ts_D_B_D_D_B_B_e2ts_A_B_D_D_B_B e2ts_D_B_D_D_B_B_e2ts_A_B_D_D_B_B -920.83706957
e2ts_C_E_E_C_C_C_e2ts_C_D_E_C_C_C e2ts_C_E_E_C_C_C_e2ts_C_D_E_C_C_C -3390.13508162
e2ts_C_A_C_D_A_B_e2ts_C_A_C_E_A_B e2ts_C_A_C_D_A_B_e2ts_C_A_C_E_A_B -517.69292238
e2ts_A_B_C_A_A_A_e2ts_C_B_C_A_A_A e2ts_A_B_C_A_A_A_e2ts_C_B_C_A_A_A -567.45400840
e2ts_B_D_E_E_A_A_e2ts_B_D_B_E_A_A e2ts_B_D_E_E_A_A_e2ts_B_D_B_E_A_A -585.82538783
e2ts_E_B_B_D_B_A_e2ts_E_B_B_D_C_A e2ts_E_B_B_D_B_A_e2ts_E_B_B_D_C_A -3155.06686845
e2ts_C_C_A_C_C_A_e2ts_B_C_A_C_C_A e2ts_C_C_A_C_C_A_e2ts_B_C_A_C_C_A -2838.80973837
e2ts_E_D_D_D_A_A_e2ts_E_D_B_D_A_A e2ts_E_D_D_D_A_A_e2ts_E_D_B_D_A_A -530.59373809
e2ts_A_E_E_B_A_A_e2ts_B_E_E_B_A_A e2ts_A_E_E_B_A_A_e2ts_B_E_E_B_A_A -697.90427831
e2ts_E_C_D_B_C_A_e2ts_E_C_A_B_C_A e2ts_E_C_D_B_C_A_e2ts_E_C_A_B_C_A -3003.80353879
e2ts_C_A_E_E_B_A_e2ts_C_A_E_C_B_A e2ts_C_A_E_E_B_A_e2ts_C_A_E_C_B_A -778.53374001
e2ts_E_B_D_E_B_C_e2ts_C_B_D_E_B_C e2ts_E_B_D_E_B_C_e2ts_C_B_D_E_B_C -1388.99657965
e2ts_D_D_E_E_B_B_e2ts_D_D_E_C_B_B e2ts_D_D_E_E_B_B_e2ts_D_D_E_C_B_B -864.00459342
e2ts_D_B_A_E_C_C_e2ts_D_B_E_E_C_C e2ts_D_B_A_E_C_C_e2ts_D_B_E_E_C_C -3465.33853309
e2ts_D_C_E_E_B_D_e2ts_D_C_E_E_C_D e2ts_D_C_E_E_B_D_e2ts_D_C_E_E_C_D -5466.46850993
e2ts_D_D_E_A_C_C_e2ts_D_D_E_C_C_C e2ts_D_D_E_A_C_C_e2ts_D_D_E_C_C_C -3337.22747403
e2ts_E_D_C_E_B_A_e2ts_E_D_C_C_B_A e2ts_E_D_C_E_B_A_e2ts_E_D_C_C_B_A -817.72263973
e2ts_E_C_C_C_C_C_e2ts_E_C_A_C_C_C e2ts_E_C_C_C_C_C_e2ts_E_C_A_C_C_C -3350.96967630
e2ts_E_D_A_A_B_B_e2ts_E_D_A_B_B_B e2ts_E_D_A_A_B_B_e2ts_E_D_A_B_B_B -936.91564741
e2ts_D_A_E_E_B_B_e2ts_D_E_E_E_B_B e2ts_D_A_E_E_B_B_e2ts_D_E_E_E_B_B -843.17232890
e2ts_D_E_E_A_B_B_e2ts_D_E_C_A_B_B e2ts_D_E_E_A_B_B_e2ts_D_E_C_A_B_B -824.83601863
e2ts_B_A_D_C_B_A_e2ts_B_C_D_C_B_A e2ts_B_A_D_C_B_A_e2ts_B_C_D_C_B_A -966.64070617
e2ts_C_A_C_D_C_A_e2ts_C_A_C_D_B_A e2ts_C_A_C_D_C_A_e2ts_C_A_C_D_B_A -762.49532704
e2ts_E_A_C_C_A_C_e2ts_E_E_C_C_A_C e2ts_E_A_C_C_A_C_e2ts_E_E_C_C_A_C -932.97106628
e2ts_D_E_A_B_C_B_e2ts_D_E_A_B_C_A e2ts_D_E_A_B_C_B_e2ts_D_E_A_B_C_A -2950.91069710
e2ts_E_C_D_D_B_B_e2ts_E_C_D_B_B_B e2ts_E_C_D_D_B_B_e2ts_E_C_D_B_B_B -824.80502543
e2ts_C_E_C_E_B_A_e2ts_C_E_C_E_A_A e2ts_C_E_C_E_B_A_e2ts_C_E_C_E_A_A -473.73537202
e2ts_E_B_E_D_A_A_e2ts_E_B_C_D_A_A e2ts_E_B_E_D_A_A_e2ts_E_B_C_D_A_A -569.78714715
e2ts_D_A_A_C_B_A_e2ts_D_C_A_C_B_A e2ts_D_A_A_C_B_A_e2ts_D_C_A_C_B_A -762.49712878
e2ts_C_D_A_E_C_B_e2ts_C_D_A_E_C_C e2ts_C_D_A_E_C_B_e2ts_C_D_A_E_C_C -3298.03999683
e2ts_C_C_C_A_C_C_e2ts_C_C_C_D_C_C e2ts_C_C_C_A_C_C_e2ts_C_C_C_D_C_C -3427.00217641
e2ts_E_B_E_D_B_B_e2ts_E_B_E_D_C_B e2ts_E_B_E_D_B_B_e2ts_E_B_E_D_C_B -3105.29716498
e2ts_C_E_E_A_C_A_e2ts_C_E_E_A_C_C e2ts_C_E_E_A_C_A_e2ts_C_E_E_A_C_C -3314.09847624
e2ts_A_D_E_B_A_A_e2ts_A_D_B_B_A_A e2ts_A_D_E_B_A_A_e2ts_A_D_B_B_A_A -626.63327494
e2ts_D_D_A_C_B_A_e2ts_D_C_A_C_B_A e2ts_D_D_A_C_B_A_e2ts_D_C_A_C_B_A -762.49670919
e2ts_A_B_E_A_B_D_e2ts_A_B_E_D_B_D e2ts_A_B_E_A_B_D_e2ts_A_B_E_D_B_D -3410.11397365
e2ts_D_D_A_E_C_A_e2ts_C_D_A_E_C_A e2ts_D_D_A_E_C_A_e2ts_C_D_A_E_C_A -3003.81671806
e2ts_E_B_D_C_A_A_e2ts_E_B_D_C_B_A e2ts_E_B_D_C_A_A_e2ts_E_B_D_C_B_A -929.79279784
e2ts_B_B_E_E_C_A_e2ts_B_C_E_E_C_A e2ts_B_B_E_E_C_A_e2ts_B_C_E_E_C_A -3059.00700056
e2ts_D_A_E_D_C_C_e2ts_E_A_E_D_C_C e2ts_D_A_E_D_C_C_e2ts_E_A_E_D_C_C -3261.18636602
e2ts_B_A_A_D_B_B_e2ts_B_A_A_D_C_B e2ts_B_A_A_D_B_B_e2ts_B_A_A_D_C_B -2994.85623843
e2ts_C_E_E_C_C_C_e2ts_C_E_E_C_C_B e2ts_C_E_E_C_C_C_e2ts_C_E_E_C_C_B -3046.15018960
e2ts_E_E_D_A_A_B_e2ts_E_E_B_A_A_B e2ts_E_E_D_A_A_B_e2ts_E_E_B_A_A_B -592.94483617
